slug,url,category,title,part_numbers,indexable,reason
"bmw-g22-bmw-g22-tail-light-assembly-2020-2023-6321-7-477-604-bbf563","https://www.cowinmotors.com/product/bmw-g22-bmw-g22-tail-light-assembly-2020-2023-6321-7-477-604-bbf563","Tail Lights","BMW G22 Tail Light Assembly 2020-2023 (6321 7 477 604)","6321 7 477 604","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-led-smoked-housing-tail-light-assembly-2018-2020-2bac76","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-led-smoked-housing-tail-light-assembly-2018-2020-2bac76","Tail Lights","BMW G30 LED, smoked housing Tail Light Assembly 2018-2020","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-463-46ba47","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-463-46ba47","Tail Lights","BMW G30 Tail Light Assembly 2018-2020 (6321 7 376 463)","6321 7 376 463","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-464-8b559c","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-464-8b559c","Tail Lights","BMW G30 Tail Light Assembly 2018-2020 (6321 7 376 464)","6321 7 376 464","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-473-d23712","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-473-d23712","Tail Lights","BMW G30 Tail Light Assembly 2018-2020 (6321 7 376 473)","6321 7 376 473","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-474-0a0148","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2018-2020-6321-7-376-474-0a0148","Tail Lights","BMW G30 Tail Light Assembly 2018-2020 (6321 7 376 474)","6321 7 376 474","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2018-2020-sjc-41a7e6","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2018-2020-sjc-41a7e6","Tail Lights","BMW G30 Tail Light Assembly 2018-2020 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-811-da7ce6","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-811-da7ce6","Tail Lights","BMW G30 Tail Light Assembly 2021- (6321 8 493 811)","6321 8 493 811","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-812-914aba","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-812-914aba","Tail Lights","BMW G30 Tail Light Assembly 2021- (6321 8 493 812)","6321 8 493 812","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-815-85e1d2","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-815-85e1d2","Tail Lights","BMW G30 Tail Light Assembly 2021- (6321 8 493 815)","6321 8 493 815","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-818-a57218","https://www.cowinmotors.com/product/bmw-g30-bmw-g30-tail-light-assembly-2021-6321-8-493-818-a57218","Tail Lights","BMW G30 Tail Light Assembly 2021- (6321 8 493 818)","6321 8 493 818","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g32-bmw-g32-tail-light-assembly-2017-2019-6321-7376-483-cf137b","https://www.cowinmotors.com/product/bmw-g32-bmw-g32-tail-light-assembly-2017-2019-6321-7376-483-cf137b","Tail Lights","BMW G32 Tail Light Assembly 2017-2019 (6321 7376 483)","6321 7376 483","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-g32-bmw-g32-tail-light-assembly-2017-2019-6321-7376-484-07afa7","https://www.cowinmotors.com/product/bmw-g32-bmw-g32-tail-light-assembly-2017-2019-6321-7376-484-07afa7","Tail Lights","BMW G32 Tail Light Assembly 2017-2019 (6321 7376 484)","6321 7376 484","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-mini-14-23-f55f56f57-bmw-mini-14-23-f55f56f57-tail-light-assembly-2014-2023-a38522","https://www.cowinmotors.com/product/bmw-mini-14-23-f55f56f57-bmw-mini-14-23-f55f56f57-tail-light-assembly-2014-2023-a38522","Tail Lights","BMW MINI 14-23 F55F56F57 Tail Light Assembly 2014-2023","","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-r56-bmw-r56-tail-light-assembly-2007-2013-6ec09c","https://www.cowinmotors.com/product/bmw-r56-bmw-r56-tail-light-assembly-2007-2013-6ec09c","Tail Lights","BMW R56 Tail Light Assembly 2007-2013","","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-x-7g07-19-22-led-bmw-x-7g07-19-22-led-led-facelift-conversion-tail-light-assembly-2019","https://www.cowinmotors.com/product/bmw-x-7g07-19-22-led-bmw-x-7g07-19-22-led-led-facelift-conversion-tail-light-assembly-2019","Tail Lights","BMW X 7G07 19-22 LED LED, facelift conversion Tail Light Assembly 2019-2022","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x1-10-15-e84-led-bmw-x1-10-15-e84-led-led-tail-light-assembly-2010-2015-be3a0f","https://www.cowinmotors.com/product/bmw-x1-10-15-e84-led-bmw-x1-10-15-e84-led-led-tail-light-assembly-2010-2015-be3a0f","Tail Lights","BMW X1 10-15 E84 LED LED Tail Light Assembly 2010-2015","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x3-10-17-f25-led-bmw-x3-10-17-f25-led-led-sequential-turn-signal-tail-light-assembly-2","https://www.cowinmotors.com/product/bmw-x3-10-17-f25-led-bmw-x3-10-17-f25-led-led-sequential-turn-signal-tail-light-assembly-2","Tail Lights","BMW X3 10-17 F25 LED LED, sequential turn signal Tail Light Assembly 2010-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x3-18-21-g01-g08-led-bmw-x3-18-21-g01-g08-led-led-sequential-turn-signal-tail-light-as","https://www.cowinmotors.com/product/bmw-x3-18-21-g01-g08-led-bmw-x3-18-21-g01-g08-led-led-sequential-turn-signal-tail-light-as","Tail Lights","BMW X3 18-21 G01 G08 LED LED, sequential turn signal Tail Light Assembly 2018-2021","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x4-14-17-f26-csl-led-bmw-x4-14-17-f26-csl-led-led-tail-light-assembly-2014-2017-7c6ef5","https://www.cowinmotors.com/product/bmw-x4-14-17-f26-csl-led-bmw-x4-14-17-f26-csl-led-led-tail-light-assembly-2014-2017-7c6ef5","Tail Lights","BMW X4 14-17 F26 CSL LED LED Tail Light Assembly 2014-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x5-07-13-e70-led-bmw-x5-07-13-e70-led-led-tail-light-assembly-2007-2013-1094b0","https://www.cowinmotors.com/product/bmw-x5-07-13-e70-led-bmw-x5-07-13-e70-led-led-tail-light-assembly-2007-2013-1094b0","Tail Lights","BMW X5 07-13 E70 LED LED Tail Light Assembly 2007-2013","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x5-14-18-f15-led-bmw-x5-14-18-f15-led-led-tail-light-assembly-2014-2018-c21f1c","https://www.cowinmotors.com/product/bmw-x5-14-18-f15-led-bmw-x5-14-18-f15-led-led-tail-light-assembly-2014-2018-c21f1c","Tail Lights","BMW X5 14-18 F15 LED LED Tail Light Assembly 2014-2018","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x5-14-18-f15-led-bmw-x5-14-18-f15-led-led-sequential-turn-signal-tail-light-assembly-2","https://www.cowinmotors.com/product/bmw-x5-14-18-f15-led-bmw-x5-14-18-f15-led-led-sequential-turn-signal-tail-light-assembly-2","Tail Lights","BMW X5 14-18 F15 LED LED, sequential turn signal Tail Light Assembly 2014-2018","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x5-19-23-g05-led-bmw-x5-19-23-g05-led-led-tail-light-assembly-2019-2023-e42246","https://www.cowinmotors.com/product/bmw-x5-19-23-g05-led-bmw-x5-19-23-g05-led-led-tail-light-assembly-2019-2023-e42246","Tail Lights","BMW X5 19-23 G05 LED LED Tail Light Assembly 2019-2023","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-x6-08-14-e71-led-bmw-x6-08-14-e71-led-led-tail-light-assembly-2008-2014-0eab34","https://www.cowinmotors.com/product/bmw-x6-08-14-e71-led-bmw-x6-08-14-e71-led-led-tail-light-assembly-2008-2014-0eab34","Tail Lights","BMW X6 08-14 E71 LED LED Tail Light Assembly 2008-2014","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-z4-bmw-z4-tail-light-assembly-2009-2016-sjc-6abf21","https://www.cowinmotors.com/product/bmw-z4-bmw-z4-tail-light-assembly-2009-2016-sjc-6abf21","Tail Lights","BMW Z4 Tail Light Assembly 2009-2016 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-z4-bmw-z4-smoked-housing-tail-light-assembly-2009-2016-sjc-9c5f9e","https://www.cowinmotors.com/product/bmw-z4-bmw-z4-smoked-housing-tail-light-assembly-2009-2016-sjc-9c5f9e","Tail Lights","BMW Z4 smoked housing Tail Light Assembly 2009-2016 (SJC)","SJC","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-f34-bmw-f34-tail-light-assembly-2013-2020-sjc-7cba8c","https://www.cowinmotors.com/product/bmw-f34-bmw-f34-tail-light-assembly-2013-2020-sjc-7cba8c","Tail Lights","BMW f34 Tail Light Assembly 2013-2020 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"mercedes-benz-16-23-vito-v-led-mercedes-benz-16-23-vito-v-led-led-sequential-turn-signal-t","https://www.cowinmotors.com/product/mercedes-benz-16-23-vito-v-led-mercedes-benz-16-23-vito-v-led-led-sequential-turn-signal-t","Tail Lights","Mercedes-Benz 16-23 vito V LED LED, sequential turn signal Tail Light Assembly 2016-2023","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-a-w177-19-22-led-mercedes-benz-a-w177-19-22-led-led-sequential-turn-signal-t","https://www.cowinmotors.com/product/mercedes-benz-a-w177-19-22-led-mercedes-benz-a-w177-19-22-led-led-sequential-turn-signal-t","Tail Lights","Mercedes-Benz A W177 19-22 LED LED, sequential turn signal Tail Light Assembly 2019-2022","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2016-2018-w176-906-5300-a1","https://www.cowinmotors.com/product/mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2016-2018-w176-906-5300-a1","Tail Lights","Mercedes-Benz A class Tail Light Assembly 2016-2018 (W176 906 5300)","W176 906 5300","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2016-2018-w176-906-5400-d5","https://www.cowinmotors.com/product/mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2016-2018-w176-906-5400-d5","Tail Lights","Mercedes-Benz A class Tail Light Assembly 2016-2018 (W176 906 5400)","W176 906 5400","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2019-2022-w177-906-6900-ca","https://www.cowinmotors.com/product/mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2019-2022-w177-906-6900-ca","Tail Lights","Mercedes-Benz A class Tail Light Assembly 2019-2022 (W177 906 6900)","W177 906 6900","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2019-2022-w177-906-7000-3e","https://www.cowinmotors.com/product/mercedes-benz-a-class-mercedes-benz-a-class-tail-light-assembly-2019-2022-w177-906-7000-3e","Tail Lights","Mercedes-Benz A class Tail Light Assembly 2019-2022 (W177 906 7000)","W177 906 7000","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-1564-3d","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-1564-3d","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2005-2011 (W169 820 1564)","W169 820 1564","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-1664-b9","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-1664-b9","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2005-2011 (W169 820 1664)","W169 820 1664","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-2564-c4","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-2564-c4","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2005-2011 (W169 820 2564)","W169 820 2564","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-2664-41","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2005-2011-w169-820-2664-41","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2005-2011 (W169 820 2664)","W169 820 2664","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-8700-53","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-8700-53","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2015-2019 (W246 906 8700)","W246 906 8700","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-8800-b7","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-8800-b7","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2015-2019 (W246 906 8800)","W246 906 8800","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-9100-72","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-9100-72","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2015-2019 (W246 906 9100)","W246 906 9100","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-9200-a9","https://www.cowinmotors.com/product/mercedes-benz-b-class-mercedes-benz-b-class-tail-light-assembly-2015-2019-w246-906-9200-a9","Tail Lights","Mercedes-Benz B class Tail Light Assembly 2015-2019 (W246 906 9200)","W246 906 9200","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-820-2764-7a5446","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-820-2764-7a5446","Tail Lights","Mercedes-Benz C class Tail Light Assembly 07--15 (204 820 2764)","204 820 2764","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-820-2864-febb02","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-820-2864-febb02","Tail Lights","Mercedes-Benz C class Tail Light Assembly 07--15 (204 820 2864)","204 820 2864","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-906-0203-d24fa8","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-906-0203-d24fa8","Tail Lights","Mercedes-Benz C class Tail Light Assembly 07--15 (204 906 0203)","204 906 0203","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-906-0503-701016","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-07-15-204-906-0503-701016","Tail Lights","Mercedes-Benz C class Tail Light Assembly 07--15 (204 906 0503)","204 906 0503","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-2003-2006-a211-820-0364-90","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-2003-2006-a211-820-0364-90","Tail Lights","Mercedes-Benz C class Tail Light Assembly 2003-2006 (A211 820 0364)","A211 820 0364","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-2003-2006-a211-820-0464-18","https://www.cowinmotors.com/product/mercedes-benz-c-class-mercedes-benz-c-class-tail-light-assembly-2003-2006-a211-820-0464-18","Tail Lights","Mercedes-Benz C class Tail Light Assembly 2003-2006 (A211 820 0464)","A211 820 0464","yes","indexable: product has a usable catalog image and distinguishing product data"
